address,transaction_count,unique_customers,total_received_usdt,avg_payment_size,median_payment_size,max_customer_share,transaction_span_days,days_active,hours_active,peak_hour_utc,estimated_region,customer_return_rate,returning_customers,first_seen,last_seen,merchant_size
tkdneyzeqarngfqqscltmkxotknwypybmd,11,11,517.09,47.01,47.0,0.091,0,2,3,1,Asia-Pacific,0.0,0,2025-06-11 11:47:09-07:00,2025-06-12 01:52:42-07:00,Small
tkfueyeuzg86dt3aqpcxwausk3ggmtiz38,11,9,1099.18,99.93,99.85,0.182,1,2,10,8,Europe-Africa,0.222,2,2025-06-11 08:12:54-07:00,2025-06-12 08:20:45-07:00,Small
tbfmbdh5eznzg2r4hbrcgzwukexu5oc3ua,11,10,897.1,81.55,30.0,0.182,1,2,7,8,Europe-Africa,0.1,1,2025-06-11 07:57:12-07:00,2025-06-12 08:20:03-07:00,Small
tedhjrv9upmmxmewppodf152cv33333333,11,10,546.24,49.66,50.02,0.182,0,2,7,19,Americas,0.1,1,2025-06-11 12:04:27-07:00,2025-06-12 05:39:45-07:00,Small
tb14lttedzfvce5vbczfj1khtbnzljnt4b,11,9,211.0,19.18,10.0,0.182,0,2,8,0,Asia-Pacific,0.222,2,2025-06-11 07:59:45-07:00,2025-06-12 06:47:33-07:00,Small
tvggd6ipqfieu9d9twce4shnxzusfyrvg3,11,7,1029.83,93.62,20.0,0.455,1,2,7,8,Europe-Africa,0.143,1,2025-06-11 07:57:27-07:00,2025-06-12 13:13:42-07:00,Small
tnbz6s96cf535uwuybfdbstaky88888888,11,10,438.6,39.87,26.52,0.182,1,2,7,6,Asia-Pacific,0.1,1,2025-06-11 08:08:21-07:00,2025-06-12 12:06:36-07:00,Small
tq7kgsfe3fx5sagqueeddqeuuhuspdugwv,11,9,760.15,69.1,34.87,0.182,1,2,10,11,Europe-Africa,0.222,2,2025-06-11 11:19:06-07:00,2025-06-12 11:31:15-07:00,Small
tbe8fepshyb5gppgyvta7imegvgzbwmqsn,11,7,563.17,51.2,36.0,0.455,0,2,9,4,Asia-Pacific,0.143,1,2025-06-11 18:42:36-07:00,2025-06-12 05:58:12-07:00,Small
tymjzvgy25h13gzkbyivpd8y1ueeeeeeee,11,9,211.7,19.25,5.0,0.182,1,2,6,6,Asia-Pacific,0.222,2,2025-06-11 09:14:18-07:00,2025-06-12 10:39:42-07:00,Small
tcdjuphvn474cfxpqqccpttmesr6888888,11,8,417.16,37.92,10.03,0.182,1,2,7,1,Asia-Pacific,0.375,3,2025-06-11 08:36:06-07:00,2025-06-12 09:18:30-07:00,Small
tr166gguvnldmc7h2tmpwf6jcaayv33sbh,11,8,814.24,74.02,57.0,0.273,0,2,9,8,Europe-Africa,0.25,2,2025-06-11 15:53:09-07:00,2025-06-12 11:37:39-07:00,Small
tlw2qgzaungt2zwzcscfs96bu9gewpztvv,11,9,417.0,37.91,25.0,0.182,0,2,8,10,Europe-Africa,0.222,2,2025-06-11 10:55:54-07:00,2025-06-12 10:38:09-07:00,Small
tclg9of6fman99ccsamco7alpg7jhxmsmc,11,10,634.94,57.72,30.33,0.182,0,2,9,5,Asia-Pacific,0.1,1,2025-06-11 08:38:57-07:00,2025-06-12 07:05:12-07:00,Small
ttmgqecw8jtqdgzjeazxk54g3yc2lyyyyy,11,10,258.0,23.45,20.0,0.182,1,2,9,1,Asia-Pacific,0.1,1,2025-06-11 08:05:42-07:00,2025-06-12 11:36:42-07:00,Small
ttmyxxvp5rsavxygydje1tqhmnb6666666,11,9,182.95,16.63,20.0,0.182,1,2,7,12,Europe-Africa,0.222,2,2025-06-11 10:06:57-07:00,2025-06-12 12:14:54-07:00,Small
thffuedzvuxe2m15wiv8ruxkox9kf19n99,11,6,1015.0,92.27,80.0,0.364,1,2,9,13,Europe-Africa,0.333,2,2025-06-11 13:18:15-07:00,2025-06-12 13:34:21-07:00,Small
thkmkszc3tlvzlonaseasf76s8ec999999,11,10,306.0,27.82,15.0,0.182,1,2,9,7,Europe-Africa,0.1,1,2025-06-11 08:44:39-07:00,2025-06-12 10:21:03-07:00,Small
thkyf2t7jiveseradln2kfqekzd28f2qqr,11,9,179.6,16.33,10.0,0.182,1,2,5,9,Europe-Africa,0.222,2,2025-06-11 08:03:30-07:00,2025-06-12 09:53:42-07:00,Small
thlvic7kyx86de9qc79openmkdzzvyg3e8,11,8,827.99,75.27,74.9,0.182,1,2,7,8,Europe-Africa,0.375,3,2025-06-11 08:16:51-07:00,2025-06-12 13:45:39-07:00,Small
ttbcyzydr7gpjxkh4tmnzavpidagtsgsyp,11,9,763.94,69.45,69.0,0.182,1,2,6,9,Europe-Africa,0.222,2,2025-06-11 09:19:06-07:00,2025-06-12 09:20:54-07:00,Small
thvvcnajbsdm2ssjdkbavnrwdoot2mgi6h,11,7,967.02,87.91,44.0,0.364,0,2,10,7,Europe-Africa,0.286,2,2025-06-11 07:46:45-07:00,2025-06-12 07:10:54-07:00,Small
tglvjz3r2jhslnjgywgvsgbg9fadtn3hf9,11,10,237.45,21.59,15.0,0.182,1,2,9,9,Europe-Africa,0.1,1,2025-06-11 09:34:51-07:00,2025-06-12 13:39:33-07:00,Small
tgm1agzvhhfyvubykcezc4rezbprq78q3y,11,9,899.7,81.79,83.5,0.273,1,2,8,23,Asia-Pacific,0.111,1,2025-06-11 08:32:00-07:00,2025-06-12 10:27:36-07:00,Small
tnnecave3eeg6vmy19slbb5txku7qsr8rm,11,9,892.0,81.09,40.0,0.182,0,2,10,8,Europe-Africa,0.222,2,2025-06-11 08:10:21-07:00,2025-06-12 05:08:21-07:00,Small
tgyopjdxt9yn6hydgxjtd29v8eocazevpw,11,11,1083.56,98.51,8.0,0.091,0,2,8,3,Asia-Pacific,0.0,0,2025-06-11 23:49:36-07:00,2025-06-12 07:04:48-07:00,Small
tatxpwswwejf54ahn6h9w8pkij45kjqbnh,11,7,292.24,26.57,25.24,0.455,1,2,9,0,Asia-Pacific,0.143,1,2025-06-11 08:34:33-07:00,2025-06-12 13:47:39-07:00,Small
txogujjd2c2brszwafp9gjwazhf52vjvps,11,9,515.31,46.85,8.0,0.273,1,2,8,8,Europe-Africa,0.111,1,2025-06-11 07:44:06-07:00,2025-06-12 11:27:36-07:00,Small
tqgyqtsknzcbfpcaqbhjj8qs68gvfqzje8,11,9,878.7,79.88,60.0,0.182,1,2,8,9,Europe-Africa,0.222,2,2025-06-11 08:16:18-07:00,2025-06-12 13:17:42-07:00,Small
tvhhc466zennzsrdfb6naeggxn98ja77k5,11,9,216.8,19.71,12.47,0.182,1,2,8,9,Europe-Africa,0.222,2,2025-06-11 08:13:57-07:00,2025-06-12 10:04:15-07:00,Small
tel6bjusuhklgt4eqrbbq5vax1q4ojgoy4,11,8,244.97,22.27,10.32,0.273,1,2,10,9,Europe-Africa,0.25,2,2025-06-11 08:28:27-07:00,2025-06-12 13:17:24-07:00,Small
telnajltvjbnkhond1ylkrmja21trrmpz7,11,8,366.88,33.35,24.15,0.364,1,2,6,13,Europe-Africa,0.125,1,2025-06-11 11:59:21-07:00,2025-06-12 13:15:48-07:00,Small
teu7cyn2ukakq4spchbtqatjhbognuvwr4,11,9,741.57,67.42,5.47,0.182,1,2,7,9,Europe-Africa,0.222,2,2025-06-11 09:11:57-07:00,2025-06-12 09:53:45-07:00,Small
teutf1vgnxhpfzn3p3sccj8pua7a6h3dm9,11,9,194.08,17.64,10.36,0.182,0,2,6,8,Europe-Africa,0.222,2,2025-06-11 13:26:30-07:00,2025-06-12 08:50:18-07:00,Small
thqhl5l6gyruzaa6rmjte777d2sabcd9ax,11,8,571.5,51.95,31.0,0.273,1,2,7,8,Europe-Africa,0.25,2,2025-06-11 08:09:30-07:00,2025-06-12 11:43:21-07:00,Small
tnudy4mriaampdmgpu8eixx1dcpcigadej,11,5,837.72,76.16,50.98,0.273,0,2,3,13,Europe-Africa,0.8,4,2025-06-11 22:46:06-07:00,2025-06-12 13:43:42-07:00,Small
tnvas5q2gy9dhzxzsxh7qxmhsddrq4sp4w,11,8,239.0,21.73,19.0,0.182,0,2,7,17,Americas,0.375,3,2025-06-11 11:50:09-07:00,2025-06-12 10:24:06-07:00,Small
tpvpi1yepvmgnfdqnpk4wk8frep9fisgcr,11,8,275.7,25.06,30.0,0.273,1,2,6,8,Europe-Africa,0.25,2,2025-06-11 07:46:12-07:00,2025-06-12 12:38:27-07:00,Small
thtkdlusujdiqk3oar1cs2ojcscoknfdk3,11,7,538.07,48.92,54.0,0.364,0,2,8,5,Asia-Pacific,0.286,2,2025-06-11 07:48:51-07:00,2025-06-12 05:55:36-07:00,Small
ttckhymbhhkqlfby27qaenq1qm9qdeekzm,11,8,925.0,84.09,45.06,0.182,1,2,8,8,Europe-Africa,0.375,3,2025-06-11 08:18:39-07:00,2025-06-12 13:04:12-07:00,Small
tkt73zwb27avznaclynnuvu9wvrqf6xcpa,11,11,173.0,15.73,14.0,0.091,1,2,7,7,Europe-Africa,0.0,0,2025-06-11 08:29:24-07:00,2025-06-12 09:29:48-07:00,Small
tkbaxgpxkhuahkvxzw6ph1avpd2guo9kv5,11,7,403.3,36.66,31.0,0.455,1,2,9,18,Americas,0.143,1,2025-06-11 07:46:18-07:00,2025-06-12 12:34:42-07:00,Small
tbnjwli5ag5yjdx2pso2aato6xw187wg2p,11,11,235.53,21.41,19.17,0.091,1,2,6,11,Europe-Africa,0.0,0,2025-06-11 11:00:21-07:00,2025-06-12 11:33:39-07:00,Small
tyfuken8tjaxmk2jgvcp6f9cjq6qwpksgx,11,6,357.0,32.45,29.0,0.455,1,2,9,12,Europe-Africa,0.333,2,2025-06-11 09:02:06-07:00,2025-06-12 13:33:54-07:00,Small
tyfvmbtmq6pvxy81peyinwwzhf6qppd623,11,10,362.1,32.92,28.0,0.182,1,2,9,10,Europe-Africa,0.1,1,2025-06-11 10:32:15-07:00,2025-06-12 11:15:48-07:00,Small
twddkf9ppgozwgxo7bbic9dyxozqnz7rqy,11,9,350.44,31.86,40.51,0.182,0,2,11,3,Asia-Pacific,0.222,2,2025-06-11 07:57:48-07:00,2025-06-12 03:58:06-07:00,Small
tkuwqidbcdzzb89s51bgv1epgxaam88888,11,10,753.0,68.45,50.0,0.182,1,2,7,8,Europe-Africa,0.1,1,2025-06-11 08:18:45-07:00,2025-06-12 08:49:57-07:00,Small
tqjawhfthc2szudwwkgaf3go2nm53tsr3x,11,7,368.0,33.45,28.0,0.273,1,2,7,9,Europe-Africa,0.429,3,2025-06-11 08:16:06-07:00,2025-06-12 10:39:00-07:00,Small
tnymd9rvgfk1xbiz7pyzuttsmfxksf1eb1,11,7,489.98,44.54,24.0,0.182,0,2,7,1,Asia-Pacific,0.571,4,2025-06-11 10:14:42-07:00,2025-06-12 03:24:09-07:00,Small
tt7jnx4omrwbgybfvm3bukplpgsv8dnehs,11,11,387.88,35.26,21.04,0.091,1,2,7,7,Europe-Africa,0.0,0,2025-06-11 07:53:27-07:00,2025-06-12 11:04:42-07:00,Small
thzqnhb3kwej7r56frftot1uhmlikzpdbx,11,8,757.09,68.83,15.0,0.273,1,2,7,9,Europe-Africa,0.25,2,2025-06-11 08:11:57-07:00,2025-06-12 09:01:57-07:00,Small
thx33rxu7nzxqm1e3dv9nhqzvubimjszar,11,7,972.2,88.38,60.5,0.273,1,2,6,12,Europe-Africa,0.429,3,2025-06-11 08:45:51-07:00,2025-06-12 12:27:24-07:00,Small
tqx8gvuraev8pw5oirrg3aimgds4wrhbfc,11,11,943.32,85.76,80.0,0.091,1,2,8,12,Europe-Africa,0.0,0,2025-06-11 08:41:27-07:00,2025-06-12 12:41:42-07:00,Small
tqxxdebqfcniwbgtz44jowqeumqdbubmuu,11,11,742.5,67.5,69.5,0.091,0,2,9,5,Asia-Pacific,0.0,0,2025-06-11 19:47:33-07:00,2025-06-12 09:35:42-07:00,Small
tgprqmcihf8a2fieuaetqsgj2wjqszvvtz,11,7,172.7,15.7,14.06,0.182,0,2,8,3,Asia-Pacific,0.571,4,2025-06-11 20:03:33-07:00,2025-06-12 10:43:42-07:00,Small
tbakgemjjaeyavfkp9pzfvpuub4zv7xqvh,11,10,893.0,81.18,84.0,0.182,0,2,9,8,Europe-Africa,0.1,1,2025-06-11 08:07:12-07:00,2025-06-12 07:18:54-07:00,Small
ttzb9bxru2dfvr4arkjumdgpsjwc1pwl77,11,5,850.0,77.27,80.0,0.455,1,2,9,12,Europe-Africa,0.4,2,2025-06-11 09:02:33-07:00,2025-06-12 12:34:36-07:00,Small
tgjm8ns3jfevm3nbq5m4qkqndlgscu2bad,11,11,792.0,72.0,53.0,0.091,1,2,8,4,Asia-Pacific,0.0,0,2025-06-11 07:49:21-07:00,2025-06-12 10:06:15-07:00,Small
tjthzxld42npr6buwaqjgmzxy9shlpbhvz,11,11,628.7,57.15,39.0,0.091,0,2,9,1,Asia-Pacific,0.0,0,2025-06-11 18:59:00-07:00,2025-06-12 09:01:06-07:00,Small
tweqznl9hn9sjcmxsyygdj6nbe64msivhr,11,6,590.6,53.69,58.6,0.364,1,2,7,9,Europe-Africa,0.333,2,2025-06-11 09:32:36-07:00,2025-06-12 12:25:09-07:00,Small
tdd6obyay47eqtrexwyp1u5kk8us8ykjwz,11,7,641.0,58.27,53.0,0.364,1,2,4,10,Europe-Africa,0.286,2,2025-06-11 09:29:48-07:00,2025-06-12 11:53:54-07:00,Small
tmknzxgdiki3mnpo25xpqfgcxmdj2fjjci,11,11,1007.19,91.56,56.57,0.091,0,1,2,3,Asia-Pacific,0.0,0,2025-06-12 02:26:39-07:00,2025-06-12 03:32:39-07:00,Small
tfb5cskx7qnzspgpekzickeh8j1xfaziww,11,11,975.0,88.64,60.0,0.091,1,2,9,4,Asia-Pacific,0.0,0,2025-06-11 11:32:06-07:00,2025-06-12 13:38:06-07:00,Small
tfc3spztcjxxj5woghh41uypnehvhah64x,11,11,75.93,6.9,1.86,0.091,1,2,4,9,Europe-Africa,0.0,0,2025-06-11 09:03:27-07:00,2025-06-12 10:43:27-07:00,Small
tnxe453md2imz8fsdaxkvvzbx6vrfmlhci,11,7,1058.47,96.22,99.0,0.182,0,2,6,23,Asia-Pacific,0.571,4,2025-06-11 17:58:30-07:00,2025-06-12 01:27:30-07:00,Small
tl3qfbqkqy3mzpsybpsbfukyltfvptecks,11,6,795.47,72.32,49.0,0.273,0,2,8,23,Asia-Pacific,0.5,3,2025-06-11 08:10:06-07:00,2025-06-12 05:51:12-07:00,Small
trjjyqujome1icn17vxzujtv4rhq8z8itf,11,7,736.22,66.93,49.0,0.364,0,1,6,8,Europe-Africa,0.286,2,2025-06-12 07:17:09-07:00,2025-06-12 13:08:03-07:00,Small
tjvfxtgygtztknwlct8dzegehffheoqykv,11,10,1082.0,98.36,33.0,0.182,0,2,7,3,Asia-Pacific,0.1,1,2025-06-11 08:59:27-07:00,2025-06-12 04:51:06-07:00,Small
tsgbscfbntqk3jlb4pzxeaezpcjr8afssj,11,11,914.6,83.15,48.5,0.091,0,2,9,6,Asia-Pacific,0.0,0,2025-06-11 10:34:06-07:00,2025-06-12 09:47:03-07:00,Small
tqog1sgxqksadjuv8kaewcrmdntnfn5egm,11,8,171.0,15.55,9.0,0.273,0,2,9,10,Europe-Africa,0.25,2,2025-06-11 10:46:39-07:00,2025-06-12 10:29:45-07:00,Small
tj4fc91tfprd1rfaf5omc96daetahacqku,11,5,451.65,41.06,41.78,0.636,1,2,9,13,Europe-Africa,0.2,1,2025-06-11 10:41:54-07:00,2025-06-12 13:44:36-07:00,Small
tt1tamst4djueqzjxypovay4jnwqitvpvs,11,6,1024.37,93.12,70.91,0.273,0,2,8,9,Europe-Africa,0.667,4,2025-06-11 09:35:09-07:00,2025-06-12 09:34:48-07:00,Small
tndz3mzfjmq12zjorqceaaooqgwil2qnfr,11,8,226.0,20.55,8.0,0.273,1,2,7,12,Europe-Africa,0.25,2,2025-06-11 11:22:54-07:00,2025-06-12 12:32:30-07:00,Small
tqsorqfuh1j8qk7wyisuiybmiaxgw3doir,11,10,738.1,67.1,20.0,0.182,1,2,6,8,Europe-Africa,0.1,1,2025-06-11 07:56:57-07:00,2025-06-12 11:29:51-07:00,Small
ty823lznolbuapabpamftlxwrub3bpr2f1,11,10,372.91,33.9,29.53,0.182,1,2,8,9,Europe-Africa,0.1,1,2025-06-11 07:43:45-07:00,2025-06-12 09:39:03-07:00,Small
twvz7ps4sje8rcuag6ismhwyj9s4w1aevg,11,6,356.29,32.39,26.0,0.545,0,2,3,4,Asia-Pacific,0.167,1,2025-06-11 17:04:51-07:00,2025-06-12 04:41:45-07:00,Small
thxz2amsentfflgnf4po8jbzw6ssffz9ug,11,7,457.93,41.63,40.0,0.273,1,2,6,12,Europe-Africa,0.429,3,2025-06-11 10:11:12-07:00,2025-06-12 12:07:54-07:00,Small
tcxpk5w7pmwxftivjn8g4k9vtbfq5e1abh,11,9,787.0,71.55,60.0,0.182,1,2,6,1,Asia-Pacific,0.222,2,2025-06-11 08:10:54-07:00,2025-06-12 12:00:30-07:00,Small
tpzzkvht7pdqszqzac1outppun7t666666,11,10,608.08,55.28,45.02,0.182,1,2,8,0,Asia-Pacific,0.1,1,2025-06-11 08:28:27-07:00,2025-06-12 13:14:00-07:00,Small
tq329bg3z9lcbsibpmrmhw5kascxgtf3ch,11,10,328.9,29.9,29.9,0.182,1,2,6,7,Europe-Africa,0.1,1,2025-06-11 07:41:18-07:00,2025-06-12 08:13:42-07:00,Small
tq4df8a1w5nzezyvsagn8twynu5uzvynsr,11,10,792.5,72.05,20.0,0.182,0,2,7,3,Asia-Pacific,0.1,1,2025-06-11 20:26:51-07:00,2025-06-12 09:30:48-07:00,Small
tn9wwwzwpv7njsxjntxdm76te6w7etatn1,11,7,569.33,51.76,49.0,0.273,0,2,6,19,Americas,0.286,2,2025-06-11 19:30:57-07:00,2025-06-12 08:27:54-07:00,Small
tfsvgbnwjfyg29tmvg2pkf3tqx5cs4aja7,11,11,603.07,54.82,37.44,0.091,0,1,2,20,Americas,0.0,0,2025-06-11 19:39:21-07:00,2025-06-11 20:51:30-07:00,Small
tuncegarprqfbhmcpw9uqd843tvuhgutbj,11,11,210.62,19.15,17.47,0.091,0,1,1,12,Europe-Africa,0.0,0,2025-06-11 12:08:18-07:00,2025-06-11 12:20:15-07:00,Small
turs2hjxeql5he8sxwkmr1b7gheueqorpp,11,5,714.0,64.91,55.0,0.455,1,2,8,9,Europe-Africa,0.4,2,2025-06-11 08:29:06-07:00,2025-06-12 09:07:51-07:00,Small
tfnxmvurx3frcgdkdd4mj5zdfrhxocwzrj,11,8,258.0,23.45,24.0,0.182,0,1,5,6,Asia-Pacific,0.375,3,2025-06-12 06:31:54-07:00,2025-06-12 12:44:54-07:00,Small
tc5ey8zlf1jbjfbrthnea4bzze9nd8qhlo,11,11,917.61,83.42,69.93,0.091,0,1,2,12,Europe-Africa,0.0,0,2025-06-11 11:49:24-07:00,2025-06-11 12:12:18-07:00,Small
tc7vk6rthxoslbghk6wcz7taoj7gbfj2r8,11,9,479.0,43.55,19.0,0.273,0,2,8,5,Asia-Pacific,0.111,1,2025-06-11 09:19:30-07:00,2025-06-12 08:44:12-07:00,Small
txguafrfgo7xtpmlg1gfuj69afhauxmprf,11,8,1085.0,98.64,100.0,0.364,0,1,7,11,Europe-Africa,0.125,1,2025-06-12 01:32:51-07:00,2025-06-12 12:30:54-07:00,Small
tg325vyusvcwdns5v6sm91hhkkqsa1xeki,11,6,911.7,82.88,0.01,0.364,0,1,2,8,Europe-Africa,0.333,2,2025-06-12 02:45:03-07:00,2025-06-12 08:06:54-07:00,Small
tbckqtsrynnxxypeyvody69xumk7gbhjwc,11,9,241.0,21.91,20.0,0.273,1,2,7,9,Europe-Africa,0.111,1,2025-06-11 08:11:27-07:00,2025-06-12 09:33:33-07:00,Small
tlh2cjd6yxjzvua9qtzvwnzlk3st4ej7dk,11,8,402.0,36.55,40.0,0.273,0,2,8,0,Asia-Pacific,0.25,2,2025-06-11 21:56:03-07:00,2025-06-12 09:24:57-07:00,Small
twnm8rgbn8jrzdqx21pvc1ieysx59vv8dy,11,11,761.03,69.18,30.0,0.091,0,1,2,0,Asia-Pacific,0.0,0,2025-06-12 00:53:33-07:00,2025-06-12 01:02:42-07:00,Small
tslqae7dlvx96jj7lknwtkfonchk197bfv,11,7,224.5,20.41,19.0,0.273,1,2,7,11,Europe-Africa,0.429,3,2025-06-11 07:54:33-07:00,2025-06-12 13:08:54-07:00,Small
txndn4fi2gsbscefjrtid68bkq34iou5dr,11,6,958.1,87.1,76.7,0.273,0,1,4,18,Americas,0.5,3,2025-06-11 15:04:36-07:00,2025-06-11 18:32:39-07:00,Small
tuknkunkjhxcezbueee5ivkw7r1mk4vsxp,11,7,996.7,90.61,81.0,0.364,1,2,10,9,Europe-Africa,0.286,2,2025-06-11 08:21:48-07:00,2025-06-12 11:58:42-07:00,Small
tczquf3gdbxx2w9b3dmlyarilb8swgdtx5,11,7,867.47,78.86,66.0,0.182,0,2,3,15,Americas,0.571,4,2025-06-11 15:11:45-07:00,2025-06-12 04:50:06-07:00,Small
tlb4v94ujy4hccqqrcxjbvan3rxjse1pnr,11,6,538.35,48.94,41.84,0.273,0,1,6,23,Asia-Pacific,0.667,4,2025-06-11 07:47:09-07:00,2025-06-11 23:41:36-07:00,Small
tjflmfvo2hsi5ggbgmcb4h5zofuy1gpehx,11,8,537.1,48.83,43.21,0.273,1,2,7,8,Europe-Africa,0.25,2,2025-06-11 09:08:36-07:00,2025-06-12 13:30:24-07:00,Small
tczxwexugxrsjetdnltzqa1khjjrbqqhuq,11,8,544.0,49.45,49.0,0.182,0,2,7,6,Asia-Pacific,0.375,3,2025-06-11 22:48:57-07:00,2025-06-12 11:44:03-07:00,Small
tfqsju8tpwphcbscdojuamyqmwbsuzvr5f,11,7,884.0,80.36,53.0,0.364,1,2,7,7,Europe-Africa,0.286,2,2025-06-11 07:45:57-07:00,2025-06-12 07:58:48-07:00,Small
tquzampvs1ghpxbbmgxpwmcogix4ytmlda,11,10,506.0,46.0,17.0,0.182,0,2,7,6,Asia-Pacific,0.1,1,2025-06-11 22:11:27-07:00,2025-06-12 07:39:33-07:00,Small
tm3usenegipy6uiqjuhigxwk4gdqrfkduq,11,6,274.71,24.97,19.0,0.455,0,2,9,21,Americas,0.333,2,2025-06-11 10:59:03-07:00,2025-06-12 00:04:09-07:00,Small
tbxmnyjfgcey4n3kinpsn5p78szhqwze5t,11,7,485.0,44.09,38.0,0.273,0,2,9,17,Americas,0.286,2,2025-06-11 07:48:48-07:00,2025-06-12 06:24:03-07:00,Small
tfjxbqcyxhsfok2ldeta6aw1rrf9jormpf,11,6,787.58,71.6,80.26,0.364,1,2,7,13,Europe-Africa,0.5,3,2025-06-11 08:00:36-07:00,2025-06-12 13:25:51-07:00,Small
tqqzvvrlqr5d5ekf7rnwdumugdfvdmxlry,11,7,625.2,56.84,22.3,0.273,1,2,7,8,Europe-Africa,0.429,3,2025-06-11 08:14:09-07:00,2025-06-12 10:08:12-07:00,Small
tmdlnpp6crkuoscneu3dnndg72pdepfghe,11,7,677.5,61.59,40.0,0.182,1,2,8,9,Europe-Africa,0.571,4,2025-06-11 09:03:30-07:00,2025-06-12 12:09:03-07:00,Small
tuiiyavyrhyfd2r8ponthzlsc2zsymmpm5,11,7,820.0,74.55,77.0,0.455,1,2,6,10,Europe-Africa,0.143,1,2025-06-11 09:37:57-07:00,2025-06-12 12:38:15-07:00,Small
typo4tvfiap1zhzppw3y8yerd5baukbtxm,11,7,753.74,68.52,58.97,0.273,1,2,8,9,Europe-Africa,0.429,3,2025-06-11 08:47:42-07:00,2025-06-12 13:03:54-07:00,Small
tyr2naz81zathv6gwmfndjnjd6dzj2qbxe,11,11,130.0,11.82,5.0,0.091,1,2,7,4,Asia-Pacific,0.0,0,2025-06-11 08:18:12-07:00,2025-06-12 10:02:03-07:00,Small
tjiprca1tianfzvpbyevgvfgqejnrye9kb,11,11,864.0,78.55,65.0,0.091,0,2,8,2,Asia-Pacific,0.0,0,2025-06-11 07:52:18-07:00,2025-06-12 02:32:36-07:00,Small
tbxvrhy2s6jducrod7bftpld3m99999999,11,10,204.0,18.55,15.0,0.182,1,2,10,23,Asia-Pacific,0.1,1,2025-06-11 07:40:39-07:00,2025-06-12 12:05:15-07:00,Small
tunxsbkwjfwverhfupzpkjtettm4supmwn,11,8,492.0,44.73,45.0,0.273,0,2,7,2,Asia-Pacific,0.25,2,2025-06-11 11:04:03-07:00,2025-06-12 09:30:42-07:00,Small
turitdnvdrf4npujjzknrqdhpyy84mlmrz,11,5,373.5,33.95,21.0,0.545,0,2,6,9,Europe-Africa,0.4,2,2025-06-11 23:43:00-07:00,2025-06-12 11:37:54-07:00,Small
tujudakn6uwjukbndn8vp2lp37dwdtxay5,11,11,351.14,31.92,10.04,0.091,0,2,9,6,Asia-Pacific,0.0,0,2025-06-11 09:01:21-07:00,2025-06-12 06:41:12-07:00,Small
twtuaihtweggu9tsqvm5pyytmhxawk3xqp,11,6,251.0,22.82,22.0,0.364,0,2,7,4,Asia-Pacific,0.5,3,2025-06-11 19:25:06-07:00,2025-06-12 04:24:06-07:00,Small
tpwr2dajuvctevyzprcr3luq9qsrkp8xbq,11,5,479.0,43.55,30.0,0.545,0,1,4,21,Americas,0.4,2,2025-06-11 20:05:33-07:00,2025-06-11 23:01:06-07:00,Small
tlan8xhwvupcmksmmmfrdfzgsavzch4tef,11,9,880.0,80.0,50.0,0.182,1,2,7,12,Europe-Africa,0.222,2,2025-06-11 10:48:12-07:00,2025-06-12 11:14:03-07:00,Small
ttjd79wgjm2gkc6o2e7gbom8x5mgdwtff9,11,6,127.68,11.61,9.08,0.273,0,2,7,6,Asia-Pacific,0.667,4,2025-06-11 09:04:06-07:00,2025-06-12 06:52:09-07:00,Small
thjc7dzgevp86sac88dnd4kau9v2dccwxw,11,6,421.03,38.28,32.0,0.364,0,2,8,6,Asia-Pacific,0.5,3,2025-06-11 08:16:51-07:00,2025-06-12 07:03:24-07:00,Small
th5krlss4fnyjcshuavvjuctiqd1ewaw55,11,7,522.47,47.5,49.0,0.182,0,1,5,10,Europe-Africa,0.571,4,2025-06-11 09:48:39-07:00,2025-06-11 13:19:42-07:00,Small
th8s94b5anguqrzkcb6g21fbmqqhx9zb9e,11,10,207.33,18.85,16.74,0.182,1,2,8,23,Asia-Pacific,0.1,1,2025-06-11 09:31:27-07:00,2025-06-12 13:21:21-07:00,Small
tvyewfsyampmvky2soqxfgc4suubdvhbtr,11,11,859.78,78.16,62.0,0.091,1,2,8,13,Europe-Africa,0.0,0,2025-06-11 09:12:51-07:00,2025-06-12 13:30:18-07:00,Small
tvzmu8ysh251wt4afnmp6rb8k8dbuddnnv,11,10,306.0,27.82,22.0,0.182,0,2,6,1,Asia-Pacific,0.1,1,2025-06-11 21:10:15-07:00,2025-06-12 05:42:45-07:00,Small
tvzyosmmzcxdazaozsmz1mtgznjqsckrnp,11,10,976.0,88.73,70.0,0.182,1,2,9,11,Europe-Africa,0.1,1,2025-06-11 09:09:45-07:00,2025-06-12 11:57:51-07:00,Small
tqaetdhcbdl4qjahlcdhnpbe5eybczqyxq,11,10,175.0,15.91,10.0,0.182,1,2,7,11,Europe-Africa,0.1,1,2025-06-11 10:54:18-07:00,2025-06-12 11:39:03-07:00,Small
tphdtlvk8mwn72nc1n9znnmpbmxrmnxtps,11,11,434.0,39.45,31.0,0.091,1,2,8,4,Asia-Pacific,0.0,0,2025-06-11 08:55:33-07:00,2025-06-12 13:28:06-07:00,Small
trwgtx8mbkycksmgbrl36wcdmfj9975w8s,11,11,906.4,82.4,59.0,0.091,1,2,6,0,Asia-Pacific,0.0,0,2025-06-11 07:49:42-07:00,2025-06-12 08:45:42-07:00,Small
